loaded_at,date,sku,currency,gmv,order_count,position,query,view_conversion,unique_search_users,unique_view_users
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,358,бумага для запекания,0,120,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,138,бумага для выпечки пергаментная в рулоне,0,116,3
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,4,пергамент силиконизированный,0,103,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,137,силиконизированная бумага для выпечки,0,74,3
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,10,пергамент для выпечки силиконизированный,0,61,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,16,рукав для запекания в рулоне,0,45,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,102,бумага для выпечки силиконизированная,0,34,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,170,бумага силиконизированная для выпечки в рулоне,0,21,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,30,paclan бумага для выпечки,0,11,3
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,74,пергамент силиконизированный для выпечки в листах,0,10,1
2026-01-09 20:10:16,2025-12-01,1845424161,RUB,0,0,72,бумага для выпечки многоразовая,0,10,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,244,косметика,0,5013,15
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,25,мыло,5.26,3363,19
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,51,мыло твердое,0,3167,30
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,208,жидкое мыло,0,1818,2
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,17,мыло новогоднее,0,861,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,28,уходовая косметика,0,460,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,0,распродажа скидки 90%,0,353,2
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,29,мыло банное,0,350,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,187,мыло подарочное,0,260,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,200,невская косметика,8.33,250,12
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,157,для тела,0,211,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,28,денежное мыло,0,173,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,0,мыло кусковое,0,173,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,0,уход,0,65,1
2026-01-09 20:10:16,2025-12-01,778560549,RUB,0,0,64,мыло невская косметика,0,34,8
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,90,салфетки для стирки против окрашивания,0,573,17
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,126,салфетки для стирки,0,268,4
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,91,ловушка цвета для стирки,0,211,8
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,79,салфетки ловушки цвета для стирки,0,75,3
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,80,ловушки цвета для стирки,0,73,1
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,103,салфетки от окрашивания для стирки,0,59,1
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,117,ловец шерсти для стирки,0,49,1
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,95,салфетки для стирки против окрашивания белья,0,33,2
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,101,салфетки против окрашивания для стирки,0,32,2
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,76,ловушка цвета,0,30,2
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,112,paclan,0,28,4
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,25,paclan салфетки для стирки,0,17,3
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,54,салфетки от окрашивания,0,15,2
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,81,ловушка для цвета,0,13,2
2026-01-09 20:10:16,2025-12-01,928477796,RUB,0,0,120,салфетки для стирки против окрашивания белья в стиральной машине,0,11,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,1,мешки для строительного мусора прочные,0,86,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,0,строительные мешки,0,31,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,53,мусорные пакеты 80л,0,8,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,18,товар с уценкой для дома,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,124,косметичка уценка,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,6,мусорный жбан120литров уцененный,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,0,мешки для мусора paclan classic 80л 70 х 90см,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,52,пакеты для мусора 80л прочные плотные,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,122,этикетка на мусорный контейнер отходов,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,2,"мешки для мусора, 80л 70х90см 20шт, 3уп classic",100,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,31,пакеты мусорные 80л с завязками,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,0,пакеты 70х80 с ручками плотные,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,11,мешки для мусора classic 80л 70 х 90см,0,1,1
2026-01-09 20:10:16,2025-12-01,3082216351,RUB,0,0,91,уценка товара распродажа для дома,0,1,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,4,перчатки,0,5334,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,88,перчатки резиновые для уборки прочные,0,39,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,25,перчатки paclan,0,13,3
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,16,перчатки paclan s,0,5,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,74,перчатки многоразовые,0,5,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,281,перчатки большие,0,3,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,0,перчатки для мытья посуды длинные,0,3,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,14,paclan перчатки нитриловые,0,3,2
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,24,перчатки хозяйственные paclan,0,3,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,60,резиновые перчатки большого размера,0,2,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,27,резиновые перчатки paclan,0,2,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,183,перчатки для сада и огорода с покрытием на ладонях размер l,0,1,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,6,перчатки медицинские латексные с напылением,0,1,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,11,перчатки paclan нитриловые,0,1,1
2026-01-09 20:10:16,2025-12-01,1931586910,RUB,0,0,21,перчатки paclan l,100,1,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,перчатки рабочие,0,3902,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,перчатки одноразовые,0,2879,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,перчатки нитриловые,0,958,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,44,перчатки резиновые для уборки,0,374,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,нитриловые перчатки,0,200,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,60,перчатки резиновые хозяйственные,0,142,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,322,1,0,тиффани,0,54,0
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,перчатки s,0,43,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,перчатки садовые с покрытием женские,0,38,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,перчатки садовые женские,0,34,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,70,резиновые перчатки для уборки s,0,5,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,308,перчатки медицинские s латексные,0,3,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,0,practi comfort перчатки,0,2,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,2,перчатки резиновые paclan practi extra dry 407331 р. s,100,1,1
2026-01-09 20:10:16,2025-12-01,966174086,RUB,0,0,27,перчатки хозяйственные s размер хлопчатобумажные,0,1,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,279,тряпка для пола,0,1048,3
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,1,для пола,0,605,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,18,для туалета,0,373,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,3,для пола моющее средство,0,237,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,492,тряпки для пола,0,189,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,83,для мытья полов,0,127,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,42,paclan practi,0,4,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,9,practi тряпки,0,4,3
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,23,paclan тряпки,0,3,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,91,тряпка для пола метражом,0,2,2
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,102,половая тряпка микрофибра желтая в полоску,0,1,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,1,тряпка половая черно желтая,0,1,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,1,поладля мальчика жёлтая,0,1,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,65,тряпка для пола цемент крашеный,0,1,1
2026-01-09 20:10:16,2025-12-01,974219279,RUB,0,0,117,двух ворстнпя тряпка для пола из кафеля,0,1,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,салфетки влажные,0,4035,2
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,салфетки для уборки в рулоне,0,661,2
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,5,для пола,0,605,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,12,тряпка для кухни,0,304,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,салфетки для уборки влажные,0,233,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,тряпка для пола микрофибра,0,119,2
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,салфетки безворсовые для уборки,0,118,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,88,салфетки губчатые для кухни,0,99,12
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,тряпка для пола большая,0,86,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,салфетки многоразовые в рулоне,0,80,3
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,вискозные салфетки в рулоне,0,77,3
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,108,салфетки губчатые,33.33,76,3
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,377,салфетки вискозные,0,65,5
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,0,безворсовые салфетки в рулоне,0,63,1
2026-01-09 20:10:16,2025-12-01,1073486194,RUB,0,0,2018,салфетки для стекол,0,33,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,пакеты для мусора,0,1029,2
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,ведро,0,983,7
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мешки для строительного мусора,0,771,2
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мешки для мусора,0,638,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,140,мешки для мусора 35л,0,256,2
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мусорные пакеты 35 л,0,133,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мешки для мусора строительного,0,93,2
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,907,мешки для строительного мусора прочные,0,86,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мешки строительные,0,73,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,пакеты для мусора с ручками,0,70,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мешки строительные для мусора,0,43,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,строительные мешки для мусора,0,39,2
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,мешки для переезда большие,0,35,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,пакеты для мусора с завязками,0,25,1
2026-01-09 20:10:16,2025-12-01,953674188,RUB,0,0,0,пакеты для мусора 35л с ручками,0,20,3
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,51,тряпка для кухни,0,304,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,57,салфетки антижир для кухни влажные,0,82,24
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,60,влажные салфетки для кухни антижир,0,17,5
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,59,салфетки влажные антижир для кухни,0,10,3
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,101,салфетки влажные антижир,0,8,2
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,177,салфетки для уборки кухни влажные антижир,0,7,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,123,салфетки антижир влажные,0,6,2
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,49,влажные салфетки антижир для кухни,0,6,3
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,21,салфетки для микроволновки влажные,0,5,2
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,77,влажные салфетки для уборки антижир,0,4,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,108,салфетки антижир влажные для кухни,0,3,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,11,салфетки для холодильника влажные очищающие,0,2,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,72,салфетки антижир для уборки кухни влажные,0,1,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,49,салфетки антижир для кухни влажные японские,0,1,1
2026-01-09 20:10:16,2025-12-01,1998959620,RUB,0,0,44,салфетки антижир для кухни влажные чистая нота,0,1,1
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,0,гель для бритья мужской,0,2870,2
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,375,пена для бритья для мужчин,0,2644,1
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,274,крем для бритья мужской,0,351,6
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,547,мыло для бритья,0,332,9
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,483,мыло для бритья для мужчин,0,104,2
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,116,крем для бритья нивея,0,28,2
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,135,крем для бритья нивея мужской,0,25,2
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,29,крем для бритья свобода,0,18,8
2026-01-09 20:10:16,2025-12-01,1481627886,RUB,0,0,69,гель для бритья мужской в тюбике,0,15,1
